record,label,rep_index,start_s,end_s,duration_s,peak_s,peak_env,mean_env,status,reason,segment_file
3-3_preprocessed,3,2,7.373,10.3525,2.9795,8.484,1.24756023673587,0.640326616164244,valid,valid_complete_cycle,segmented_records/3-3_preprocessed/3-3_preprocessed_rep02.csv
3-3_preprocessed,3,3,11.841,15.054,3.213,13.2365,1.1502999342107,0.550194988083669,valid,valid_complete_cycle,segmented_records/3-3_preprocessed/3-3_preprocessed_rep03.csv
3-3_preprocessed,3,4,16.729,19.834,3.105,17.8265,1.48420515239267,0.6732642363068,valid,valid_complete_cycle,segmented_records/3-3_preprocessed/3-3_preprocessed_rep04.csv
3-3_preprocessed,3,5,21.8055,24.67,2.8645,22.725,1.53110909544198,0.673486973077864,valid,valid_complete_cycle,segmented_records/3-3_preprocessed/3-3_preprocessed_rep05.csv
3-4_preprocessed,3,1,8.472,11.7455,3.2735,9.9035,1.07693836253751,0.579290880740753,valid,valid_complete_cycle,segmented_records/3-4_preprocessed/3-4_preprocessed_rep01.csv
3-4_preprocessed,3,2,13.487,16.2465,2.7595,14.832,1.44528234789079,0.7003328878757,valid,valid_complete_cycle,segmented_records/3-4_preprocessed/3-4_preprocessed_rep02.csv
3-4_preprocessed,3,3,18.4115,20.968,2.5565,19.7585,1.19925811204666,0.700805922461264,valid,valid_complete_cycle,segmented_records/3-4_preprocessed/3-4_preprocessed_rep03.csv
3-4_preprocessed,3,4,23.3745,26.042,2.6675,23.91,1.1026165618088,0.649268945079695,valid,valid_complete_cycle,segmented_records/3-4_preprocessed/3-4_preprocessed_rep04.csv
3-4_preprocessed,3,5,28.488,31.006,2.518,29.123,1.40096142279006,0.67919641647496,valid,valid_complete_cycle,segmented_records/3-4_preprocessed/3-4_preprocessed_rep05.csv
3-5_preprocessed,3,1,4.5545,7.69,3.1355,5.3325,1.18446595004341,0.568045599550048,valid,valid_complete_cycle,segmented_records/3-5_preprocessed/3-5_preprocessed_rep01.csv
3-5_preprocessed,3,2,9.934,12.323,2.389,10.652,1.21428723229128,0.598628436418691,valid,valid_complete_cycle,segmented_records/3-5_preprocessed/3-5_preprocessed_rep02.csv
3-5_preprocessed,3,3,14.597,17.3595,2.7625,15.477,1.32378989325225,0.628006971453065,valid,valid_complete_cycle,segmented_records/3-5_preprocessed/3-5_preprocessed_rep03.csv
3-5_preprocessed,3,4,19.3625,21.8235,2.461,20.1275,1.4909267861936,0.700798052760209,valid,valid_complete_cycle,segmented_records/3-5_preprocessed/3-5_preprocessed_rep04.csv
3-5_preprocessed,3,5,24.375,26.845,2.47,25.15,1.34603300686932,0.740396586205932,valid,valid_complete_cycle,segmented_records/3-5_preprocessed/3-5_preprocessed_rep05.csv
3-6_preprocessed,3,1,4.531,7.1295,2.5985,5.4205,1.19357589539221,0.593903017950668,valid,valid_complete_cycle,segmented_records/3-6_preprocessed/3-6_preprocessed_rep01.csv
3-6_preprocessed,3,2,9.8675,12.4635,2.596,10.741,1.26110029531215,0.632908627702389,valid,valid_complete_cycle,segmented_records/3-6_preprocessed/3-6_preprocessed_rep02.csv
3-6_preprocessed,3,3,14.8135,17.6145,2.801,15.6855,1.23853707250792,0.609697724283023,valid,valid_complete_cycle,segmented_records/3-6_preprocessed/3-6_preprocessed_rep03.csv
3-6_preprocessed,3,4,19.688,22.499,2.811,20.4385,1.46267209064079,0.720825402313411,valid,valid_complete_cycle,segmented_records/3-6_preprocessed/3-6_preprocessed_rep04.csv
3-6_preprocessed,3,5,24.791,27.687,2.896,25.7685,1.26812718094976,0.6628498371743,valid,valid_complete_cycle,segmented_records/3-6_preprocessed/3-6_preprocessed_rep05.csv
3-7_preprocessed,3,1,4.7895,7.9045,3.115,6.2155,1.40972795605137,0.604872399959126,valid,valid_complete_cycle,segmented_records/3-7_preprocessed/3-7_preprocessed_rep01.csv
3-7_preprocessed,3,2,9.8345,12.964,3.1295,11.156,1.14978105872543,0.545132239559809,valid,valid_complete_cycle,segmented_records/3-7_preprocessed/3-7_preprocessed_rep02.csv
3-7_preprocessed,3,3,14.7365,18.139,3.4025,16.0775,1.42820012884445,0.644866007537945,valid,valid_complete_cycle,segmented_records/3-7_preprocessed/3-7_preprocessed_rep03.csv
3-7_preprocessed,3,4,19.728,23.0205,3.2925,21.1025,1.37299757364865,0.601935694046939,valid,valid_complete_cycle,segmented_records/3-7_preprocessed/3-7_preprocessed_rep04.csv
3-7_preprocessed,3,5,24.661,27.984,3.323,26.2095,1.37259024065634,0.66199094549184,valid,valid_complete_cycle,segmented_records/3-7_preprocessed/3-7_preprocessed_rep05.csv
3-8_preprocessed,3,1,0.4225,1.411,0.9885,0.8125,0.422614616941399,0.226624019308129,valid,valid_complete_cycle,segmented_records/3-8_preprocessed/3-8_preprocessed_rep01.csv
3-8_preprocessed,3,2,5.22,8.733,3.513,6.723,1.07110005645266,0.619171556896029,valid,valid_complete_cycle,segmented_records/3-8_preprocessed/3-8_preprocessed_rep02.csv
3-8_preprocessed,3,3,15.025,17.9745,2.9495,16.3065,1.00965036623886,0.612098386776269,valid,valid_complete_cycle,segmented_records/3-8_preprocessed/3-8_preprocessed_rep03.csv
3-8_preprocessed,3,4,20.3775,23.4955,3.118,21.897,1.17530577104417,0.617844178511224,valid,valid_complete_cycle,segmented_records/3-8_preprocessed/3-8_preprocessed_rep04.csv
3-8_preprocessed,3,5,25.0145,28.4325,3.418,26.5335,1.54346864944187,0.670896973103431,valid,valid_complete_cycle,segmented_records/3-8_preprocessed/3-8_preprocessed_rep05.csv
3-8_preprocessed,3,7,30.157,34.9805,4.8235,31.588,1.29381606652065,0.652866921800709,valid,valid_complete_cycle,segmented_records/3-8_preprocessed/3-8_preprocessed_rep07.csv
3-8_preprocessed,3,6,28.6145,29.2905,0.676000000000002,28.9745,0.283466322538685,0.159944559933052,rejected,weak_peak_candidate,
3-9_preprocessed,3,1,4.782,8.486,3.704,6.071,1.19010886868658,0.610180909046607,valid,valid_complete_cycle,segmented_records/3-9_preprocessed/3-9_preprocessed_rep01.csv
3-9_preprocessed,3,2,9.6875,13.104,3.4165,11.0775,1.21823893104838,0.615595326455198,valid,valid_complete_cycle,segmented_records/3-9_preprocessed/3-9_preprocessed_rep02.csv
3-9_preprocessed,3,3,14.6935,17.79,3.0965,16.0385,1.31899076872294,0.665089035759729,valid,valid_complete_cycle,segmented_records/3-9_preprocessed/3-9_preprocessed_rep03.csv
3-9_preprocessed,3,4,19.828,22.8265,2.9985,21.199,1.2064036034933,0.625829868134749,valid,valid_complete_cycle,segmented_records/3-9_preprocessed/3-9_preprocessed_rep04.csv
3-9_preprocessed,3,5,25.129,28.036,2.907,26.221,1.27590456220751,0.684698246968913,valid,valid_complete_cycle,segmented_records/3-9_preprocessed/3-9_preprocessed_rep05.csv
